"","TAXON","GENUS","SPECIES","RANK","INFRASPECIFIC","PROVINCE"
"7.27150","Tilia americana","Tilia","Tilia americana","","","Alberta"
"7.27404","Salix barclayi","Salix","Salix barclayi","","","Alberta"
"7.27821","Salix sitchensis","Salix","Salix sitchensis","","","Alberta"
"7.28004","Schoenoplectus acutus var. acutus","Schoenoplectus","Schoenoplectus acutus","var.","acutus","Alberta"
"7.28359","Rubus nutkanus","Rubus","Rubus nutkanus","","","Alberta"
"7.28427","Sorbus sitchensis","Sorbus","Sorbus sitchensis","","","Alberta"
"7.28660","Sedum divergens","Sedum","Sedum divergens","","","Alberta"
"7.29061","Vicia americana","Vicia","Vicia americana","","","Alberta"
"7.29065","Vaccinium vitis-idaea","Vaccinium","Vaccinium vitis-idaea","","","Alberta"
"7.29066","Viburnum edule","Viburnum","Viburnum edule","","","Alberta"
"7.29068","Yucca glauca","Yucca","Yucca glauca","","","Alberta"
"7.29086","Viburnum lantana","Viburnum","Viburnum lantana","","","Alberta"
"7.29087","Glycyrrhiza lepidota","Glycyrrhiza","Glycyrrhiza lepidota","","","Alberta"
"7.29088","Vaccinium myrtilloides","Vaccinium","Vaccinium myrtilloides","","","Alberta"
"7.29093","Vaccinium membranaceum","Vaccinium","Vaccinium membranaceum","","","Alberta"
"7.29095","Vaccinium scoparium","Vaccinium","Vaccinium scoparium","","","Alberta"
"7.29097","Viburnum opulus","Viburnum","Viburnum opulus","","","Alberta"
"7.29115","Viburnum opulus var. americanum","Viburnum","Viburnum opulus","var.","americanum","Alberta"
"7.29138","Vaccinium cespitosum","Vaccinium","Vaccinium cespitosum","","","Alberta"
"7.29227","Vaccinium oxycoccos","Vaccinium","Vaccinium oxycoccos","","","Alberta"
"7.29444","Vaccinium myrtillus","Vaccinium","Vaccinium myrtillus","","","Alberta"
"7.29513","Vaccinium microcarpum","Vaccinium","Vaccinium microcarpum","","","Alberta"
"7.29739","Vaccinium uliginosum","Vaccinium","Vaccinium uliginosum","","","Alberta"
"7.30240","Viburnum opulus var. opulus","Viburnum","Viburnum opulus","var.","opulus","Alberta"
"7.30314","Zizania aquatica","Zizania","Zizania aquatica","","","Alberta"
"7.30330","Vaccinium ovalifolium","Vaccinium","Vaccinium ovalifolium","","","Alberta"
"7.30412","Zizania palustris var. palustris","Zizania","Zizania palustris","var.","palustris","Alberta"
"8","Arctostaphylos uva-ursi","Arctostaphylos","Arctostaphylos uva-ursi","","","Manitoba"
"8.1","Acer negundo","Acer","Acer negundo","","","Manitoba"
"8.3","Achillea millefolium","Achillea","Achillea millefolium","","","Manitoba"
"8.4","Acer saccharinum","Acer","Acer saccharinum","","","Manitoba"
"8.9","Aralia nudicaulis","Aralia","Aralia nudicaulis","","","Manitoba"
"8.12","Amelanchier alnifolia","Amelanchier","Amelanchier alnifolia","","","Manitoba"
"8.14","Amphicarpaea bracteata","Amphicarpaea","Amphicarpaea bracteata","","","Manitoba"
"8.16","Acer spicatum","Acer","Acer spicatum","","","Manitoba"
"8.17","Abies balsamea","Abies","Abies balsamea","","","Manitoba"
"8.21","Alnus incana","Alnus","Alnus incana","","","Manitoba"
"8.56","Allium stellatum","Allium","Allium stellatum","","","Manitoba"
"8.60","Agastache foeniculum","Agastache","Agastache foeniculum","","","Manitoba"
"8.76","Asarum canadense","Asarum","Asarum canadense","","","Manitoba"
"8.96","Andropogon hallii","Andropogon","Andropogon hallii","","","Manitoba"
"8.138","Allium cernuum","Allium","Allium cernuum","","","Manitoba"
"8.254","Amaranthus retroflexus","Amaranthus","Amaranthus retroflexus","","","Manitoba"
"8.383","Allium textile","Allium","Allium textile","","","Manitoba"
"8.1094","Alnus incana subsp. rugosa","Alnus","Alnus incana","subsp.","rugosa","Manitoba"
"8.1097","Alnus alnobetula subsp. crispa","Alnus","Alnus alnobetula","subsp.","crispa","Manitoba"
"8.1109","Alnus alnobetula","Alnus","Alnus alnobetula","","","Manitoba"
"8.1264","Allium schoenoprasum","Allium","Allium schoenoprasum","","","Manitoba"
"8.1780","Amaranthus albus","Amaranthus","Amaranthus albus","","","Manitoba"
"8.2117","Agrostis mertensii","Agrostis","Agrostis mertensii","","","Manitoba"
"8.2281","Acmispon americanus","Acmispon","Acmispon americanus","","","Manitoba"
"8.2345","Acmispon americanus var. americanus","Acmispon","Acmispon americanus","var.","americanus","Manitoba"
"8.2517","Amelanchier humilis","Amelanchier","Amelanchier humilis","","","Manitoba"
"8.2608","Amelanchier sanguinea","Amelanchier","Amelanchier sanguinea","","","Manitoba"
"8.2726","Acer negundo var. negundo","Acer","Acer negundo","var.","negundo","Manitoba"
"8.2840","Arctopoa eminens","Arctopoa","Arctopoa eminens","","","Manitoba"
"8.2866","Allium schoenoprasum var. sibiricum","Allium","Allium schoenoprasum","var.","sibiricum","Manitoba"
"8.2882","Bromus inermis","Bromus","Bromus inermis","","","Manitoba"
"8.2885","Astragalus canadensis","Astragalus","Astragalus canadensis","","","Manitoba"
"8.2886","Betula papyrifera","Betula","Betula papyrifera","","","Manitoba"
"8.2887","Blitum capitatum","Blitum","Blitum capitatum","","","Manitoba"
"8.2915","Bromus pubescens","Bromus","Bromus pubescens","","","Manitoba"
"8.2921","Bromus porteri","Bromus","Bromus porteri","","","Manitoba"
"8.2929","Bromus ciliatus","Bromus","Bromus ciliatus","","","Manitoba"
"8.2957","Bromus kalmii","Bromus","Bromus kalmii","","","Manitoba"
"8.2988","Astragalus crassicarpus","Astragalus","Astragalus crassicarpus","","","Manitoba"
"8.3003","Astragalus agrestis","Astragalus","Astragalus agrestis","","","Manitoba"
"8.3012","Calypso bulbosa var. americana","Calypso","Calypso bulbosa","var.","americana","Manitoba"
"8.3050","Astragalus flexuosus","Astragalus","Astragalus flexuosus","","","Manitoba"
"8.3071","Betula occidentalis","Betula","Betula occidentalis","","","Manitoba"
"8.3100","Astragalus laxmannii","Astragalus","Astragalus laxmannii","","","Manitoba"
"8.3113","Calamagrostis canadensis","Calamagrostis","Calamagrostis canadensis","","","Manitoba"
"8.3285","Astragalus tenellus","Astragalus","Astragalus tenellus","","","Manitoba"
"8.3360","Astragalus missouriensis","Astragalus","Astragalus missouriensis","","","Manitoba"
"8.3416","Astragalus bisulcatus var. bisulcatus","Astragalus","Astragalus bisulcatus","var.","bisulcatus","Manitoba"
"8.3419","Astragalus alpinus","Astragalus","Astragalus alpinus","","","Manitoba"
"8.3440","Astragalus crassicarpus var. crassicarpus","Astragalus","Astragalus crassicarpus","var.","crassicarpus","Manitoba"
"8.3445","Astragalus laxmannii var. robustior","Astragalus","Astragalus laxmannii","var.","robustior","Manitoba"
"8.3449","Bromus anomalus","Bromus","Bromus anomalus","","","Manitoba"
"8.3457","Calamagrostis canadensis var. macouniana","Calamagrostis","Calamagrostis canadensis","var.","macouniana","Manitoba"
"8.3484","Astragalus bisulcatus","Astragalus","Astragalus bisulcatus","","","Manitoba"
"8.3499","Blitum nuttallianum","Blitum","Blitum nuttallianum","","","Manitoba"
"8.3536","Calypso bulbosa","Calypso","Calypso bulbosa","","","Manitoba"
"8.3590","Calamagrostis canadensis var. canadensis","Calamagrostis","Calamagrostis canadensis","var.","canadensis","Manitoba"
"8.3634","Astragalus americanus","Astragalus","Astragalus americanus","","","Manitoba"
"8.3661","Astragalus bodinii","Astragalus","Astragalus bodinii","","","Manitoba"
"8.3691","Astragalus neglectus","Astragalus","Astragalus neglectus","","","Manitoba"
"8.3695","Cornus sericea","Cornus","Cornus sericea","","","Manitoba"
"8.3696","Chamaenerion angustifolium","Chamaenerion","Chamaenerion angustifolium","","","Manitoba"
"8.3708","Cornus canadensis","Cornus","Cornus canadensis","","","Manitoba"
"8.3715","Dasiphora fruticosa","Dasiphora","Dasiphora fruticosa","","","Manitoba"
"8.3718","Corylus cornuta","Corylus","Corylus cornuta","","","Manitoba"
"8.3721","Elymus canadensis","Elymus","Elymus canadensis","","","Manitoba"
"8.3726","Celtis occidentalis","Celtis","Celtis occidentalis","","","Manitoba"
"8.3728","Corylus americana","Corylus","Corylus americana","","","Manitoba"
"8.3836","Elymus diversiglumis","Elymus","Elymus diversiglumis","","","Manitoba"
"8.4024","Elymus virginicus","Elymus","Elymus virginicus","","","Manitoba"
"8.4086","Comarum palustre","Comarum","Comarum palustre","","","Manitoba"
"8.4150","Elymus violaceus","Elymus","Elymus violaceus","","","Manitoba"
"8.4270","Empetrum nigrum subsp. hermaphroditum","Empetrum","Empetrum nigrum","subsp.","hermaphroditum","Manitoba"
"8.4275","Elymus curvatus","Elymus","Elymus curvatus","","","Manitoba"
"8.4492","Empetrum nigrum","Empetrum","Empetrum nigrum","","","Manitoba"
"8.4749","Chenopodium berlandieri var. zschackei","Chenopodium","Chenopodium berlandieri","var.","zschackei","Manitoba"
"8.4915","Chamaenerion angustifolium subsp. angustifolium","Chamaenerion","Chamaenerion angustifolium","subsp.","angustifolium","Manitoba"
"8.5034","Cornus sericea subsp. sericea","Cornus","Cornus sericea","subsp.","sericea","Manitoba"
"8.5035","Chenopodium leptophyllum","Chenopodium","Chenopodium leptophyllum","","","Manitoba"
"8.5047","Chenopodiastrum simplex","Chenopodiastrum","Chenopodiastrum simplex","","","Manitoba"
"8.5094","Elymus hystrix","Elymus","Elymus hystrix","","","Manitoba"
"8.5112","Chenopodium fremontii","Chenopodium","Chenopodium fremontii","","","Manitoba"
"8.5121","Chenopodium berlandieri","Chenopodium","Chenopodium berlandieri","","","Manitoba"
"8.5198","Elymus lanceolatus","Elymus","Elymus lanceolatus","","","Manitoba"
"8.5286","Chamaenerion angustifolium subsp. circumvagum","Chamaenerion","Chamaenerion angustifolium","subsp.","circumvagum","Manitoba"
"8.5289","Elymus canadensis var. canadensis","Elymus","Elymus canadensis","var.","canadensis","Manitoba"
"8.5309","Hordeum jubatum","Hordeum","Hordeum jubatum","","","Manitoba"
"8.5311","Gaultheria procumbens","Gaultheria","Gaultheria procumbens","","","Manitoba"
"8.5312","Fraxinus pennsylvanica","Fraxinus","Fraxinus pennsylvanica","","","Manitoba"
"8.5313","Fragaria virginiana","Fragaria","Fragaria virginiana","","","Manitoba"
"8.5317","Humulus lupulus","Humulus","Humulus lupulus","","","Manitoba"
"8.5321","Helianthus maximiliani","Helianthus","Helianthus maximiliani","","","Manitoba"
"8.5342","Gaultheria hispidula","Gaultheria","Gaultheria hispidula","","","Manitoba"
"8.5344","Helianthus tuberosus","Helianthus","Helianthus tuberosus","","","Manitoba"
"8.5353","Helianthus pauciflorus","Helianthus","Helianthus pauciflorus","","","Manitoba"
"8.5355","Helianthus annuus","Helianthus","Helianthus annuus","","","Manitoba"
"8.5371","Fraxinus nigra","Fraxinus","Fraxinus nigra","","","Manitoba"
"8.5409","Fragaria virginiana subsp. virginiana","Fragaria","Fragaria virginiana","subsp.","virginiana","Manitoba"
"8.5421","Honckenya peploides","Honckenya","Honckenya peploides","","","Manitoba"
"8.5426","Gaillardia aristata","Gaillardia","Gaillardia aristata","","","Manitoba"
"8.5476","Helianthus pauciflorus subsp. subrhomboideus","Helianthus","Helianthus pauciflorus","subsp.","subrhomboideus","Manitoba"
"8.5844","Festuca rubra","Festuca","Festuca rubra","","","Manitoba"
"8.5942","Fragaria virginiana subsp. glauca","Fragaria","Fragaria virginiana","subsp.","glauca","Manitoba"
"8.5946","Helianthus nuttallii","Helianthus","Helianthus nuttallii","","","Manitoba"
"8.6003","Fragaria vesca","Fragaria","Fragaria vesca","","","Manitoba"
"8.6027","Hedysarum boreale","Hedysarum","Hedysarum boreale","","","Manitoba"
"8.6029","Helianthus petiolaris","Helianthus","Helianthus petiolaris","","","Manitoba"
"8.6113","Helianthus giganteus","Helianthus","Helianthus giganteus","","","Manitoba"
"8.6123","Honckenya peploides subsp. diffusa","Honckenya","Honckenya peploides","subsp.","diffusa","Manitoba"
"8.6189","Fragaria vesca subsp. americana","Fragaria","Fragaria vesca","subsp.","americana","Manitoba"
"8.6190","Hedysarum boreale subsp. mackenziei","Hedysarum","Hedysarum boreale","subsp.","mackenziei","Manitoba"
"8.6285","Humulus lupulus var. lupuloides","Humulus","Humulus lupulus","var.","lupuloides","Manitoba"
"8.6318","Festuca altaica","Festuca","Festuca altaica","","","Manitoba"
"8.6420","Helianthus pauciflorus subsp. pauciflorus","Helianthus","Helianthus pauciflorus","subsp.","pauciflorus","Manitoba"
"8.6458","Festuca subverticillata","Festuca","Festuca subverticillata","","","Manitoba"
"8.6470","Maianthemum stellatum","Maianthemum","Maianthemum stellatum","","","Manitoba"
"8.6472","Larix laricina","Larix","Larix laricina","","","Manitoba"
"8.6477","Juniperus communis","Juniperus","Juniperus communis","","","Manitoba"
"8.6478","Lathyrus venosus","Lathyrus","Lathyrus venosus","","","Manitoba"
"8.6481","Monarda fistulosa","Monarda","Monarda fistulosa","","","Manitoba"
"8.6482","Lathyrus japonicus","Lathyrus","Lathyrus japonicus","","","Manitoba"
"8.6532","Juniperus horizontalis","Juniperus","Juniperus horizontalis","","","Manitoba"
"8.6545","Myrica gale","Myrica","Myrica gale","","","Manitoba"
"8.6551","Mentha canadensis","Mentha","Mentha canadensis","","","Manitoba"
"8.6647","Leymus innovatus","Leymus","Leymus innovatus","","","Manitoba"
"8.6652","Monotropa uniflora","Monotropa","Monotropa uniflora","","","Manitoba"
"8.6664","Opuntia fragilis","Opuntia","Opuntia fragilis","","","Manitoba"
"8.6674","Lactuca pulchella","Lactuca","Lactuca pulchella","","","Manitoba"
"8.6700","Lathyrus palustris","Lathyrus","Lathyrus palustris","","","Manitoba"
"8.6757","Linum lewisii","Linum","Linum lewisii","","","Manitoba"
"8.6883","Linum rigidum","Linum","Linum rigidum","","","Manitoba"
"8.7034","Leymus mollis","Leymus","Leymus mollis","","","Manitoba"
"8.7436","Juniperus communis var. depressa","Juniperus","Juniperus communis","var.","depressa","Manitoba"
"8.7479","Linum sulcatum","Linum","Linum sulcatum","","","Manitoba"
"8.7498","Lonicera involucrata","Lonicera","Lonicera involucrata","","","Manitoba"
"8.7505","Kalmia microphylla var. microphylla","Kalmia","Kalmia microphylla","var.","microphylla","Manitoba"
"8.7509","Lomatium macrocarpum","Lomatium","Lomatium macrocarpum","","","Manitoba"
"8.7564","Linum lewisii var. lepagei","Linum","Linum lewisii","var.","lepagei","Manitoba"
"8.7579","Linum lewisii var. lewisii","Linum","Linum lewisii","var.","lewisii","Manitoba"
"8.7586","Lathyrus venosus var. intonsus","Lathyrus","Lathyrus venosus","var.","intonsus","Manitoba"
"8.7612","Leymus innovatus subsp. velutinus","Leymus","Leymus innovatus","subsp.","velutinus","Manitoba"
"8.7637","Lomatium foeniculaceum","Lomatium","Lomatium foeniculaceum","","","Manitoba"
"8.7676","Nymphaea tetragona","Nymphaea","Nymphaea tetragona","","","Manitoba"
"8.7937","Leymus mollis subsp. mollis","Leymus","Leymus mollis","subsp.","mollis","Manitoba"
"8.7938","Phalaris arundinacea","Phalaris","Phalaris arundinacea","","","Manitoba"
"8.7939","Populus tremuloides","Populus","Populus tremuloides","","","Manitoba"
"8.7940","Pinus banksiana","Pinus","Pinus banksiana","","","Manitoba"
"8.7942","Panicum virgatum","Panicum","Panicum virgatum","","","Manitoba"
"8.7945","Populus balsamifera","Populus","Populus balsamifera","","","Manitoba"
"8.7957","Populus deltoides","Populus","Populus deltoides","","","Manitoba"
"8.7970","Picea glauca","Picea","Picea glauca","","","Manitoba"
"8.8015","Populus grandidentata","Populus","Populus grandidentata","","","Manitoba"
"8.8051","Picea mariana","Picea","Picea mariana","","","Manitoba"
"8.8095","Poa palustris","Poa","Poa palustris","","","Manitoba"
"8.8109","Panicum capillare","Panicum","Panicum capillare","","","Manitoba"
"8.8135","Poa pratensis","Poa","Poa pratensis","","","Manitoba"
"8.8156","Pinus resinosa","Pinus","Pinus resinosa","","","Manitoba"
"8.8184","Physalis virginiana","Physalis","Physalis virginiana","","","Manitoba"
"8.8221","Pinus strobus","Pinus","Pinus strobus","","","Manitoba"
"8.8591","Poa alpina","Poa","Poa alpina","","","Manitoba"
"8.8592","Poa glauca","Poa","Poa glauca","","","Manitoba"
"8.8596","Poa arctica","Poa","Poa arctica","","","Manitoba"
"8.8772","Physaria arctica","Physaria","Physaria arctica","","","Manitoba"
"8.8946","Poa nemoralis","Poa","Poa nemoralis","","","Manitoba"
"8.8949","Poa pratensis subsp. agassizensis","Poa","Poa pratensis","subsp.","agassizensis","Manitoba"
"8.8951","Poa glauca subsp. glauca","Poa","Poa glauca","subsp.","glauca","Manitoba"
"8.9004","Poa arctica subsp. arctica","Poa","Poa arctica","subsp.","arctica","Manitoba"
"8.9008","Poa pratensis subsp. pratensis","Poa","Poa pratensis","subsp.","pratensis","Manitoba"
"8.9067","Poa arida","Poa","Poa arida","","","Manitoba"
"8.9077","Oxybasis rubra","Oxybasis","Oxybasis rubra","","","Manitoba"
"8.9079","Poa secunda subsp. secunda","Poa","Poa secunda","subsp.","secunda","Manitoba"
"8.9144","Phleum alpinum","Phleum","Phleum alpinum","","","Manitoba"
"8.9227","Populus deltoides subsp. monilifera","Populus","Populus deltoides","subsp.","monilifera","Manitoba"
"8.9275","Poa secunda","Poa","Poa secunda","","","Manitoba"
"8.9307","Physalis heterophylla","Physalis","Physalis heterophylla","","","Manitoba"
"8.9332","Poa stenantha","Poa","Poa stenantha","","","Manitoba"
"8.9349","Poa leptocoma","Poa","Poa leptocoma","","","Manitoba"
"8.9360","Poa cusickii subsp. pallida","Poa","Poa cusickii","subsp.","pallida","Manitoba"
"8.9391","Pinus albicaulis","Pinus","Pinus albicaulis","","","Manitoba"
"8.9437","Prunus virginiana","Prunus","Prunus virginiana","","","Manitoba"
"8.9438","Quercus macrocarpa","Quercus","Quercus macrocarpa","","","Manitoba"
"8.9440","Rhododendron groenlandicum","Rhododendron","Rhododendron groenlandicum","","","Manitoba"
"8.9465","Prunus pensylvanica","Prunus","Prunus pensylvanica","","","Manitoba"
"8.9491","Rosa acicularis","Rosa","Rosa acicularis","","","Manitoba"
"8.9571","Ribes americanum","Ribes","Ribes americanum","","","Manitoba"
"8.9580","Prunus pumila","Prunus","Prunus pumila","","","Manitoba"
