SPECIES,PROVINCE,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_province,endemic_CWRs_in_province,total_WUS_in_province,endemic_WUS_in_province,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res,scientificName
Picea mariana,Quebec,48.58333,-66.66666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.79445,-69.47799,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.5,-68,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.86683,-74.3066,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.87123,-74.3287,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.87123,-74.3287,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.87123,-74.3287,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.87123,-74.3287,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.3,-76.13333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.26667,-79.23333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.49425,-78.37266,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.46667,-78.13333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.43333,-73.51667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.65,-74.03333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.49425,-78.37266,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.49425,-78.37266,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.5,-75.41666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.98333,-72.83334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.58333,-69.18333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.58333,-71.08334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.7925,-69.47681,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.79325,-69.47605,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.79364,-69.47842,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.16667,-70.56667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.71667,-71.83334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.63334,-69.33334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.28333,-78.4,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.25,-77,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.48333,-70.23333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.85,-78.01667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.85,-78.01667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.85,-78.01667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.91667,-66.91666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.58333,-69.18333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.41667,-74.13333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.58333,-69.18333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.61666,-68.46667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.65,-69.1,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.21667,-71.08334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.55,-70.33334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.4,-79,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.28333,-66.31667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.88334,-69.96667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.01667,-74.2,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.91667,-66.91666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.16667,-72,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.05,-67.96667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.41667,-76.95,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.63334,-73.88333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.65,-69.1,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.2,-70.46667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.65,-78.33334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.58333,-69.18333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.31667,-69.83334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.65,-74.03333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.36666,-76.26667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.43333,-78.03333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.05,-65.33334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.58333,-76.18333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.35,-71.28333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.83333,-72.95,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.18333,-78.51667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.85,-78.01667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.5,-76.08334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.76667,-78.8,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.3,-74.6,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.79359,-69.48,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.55,-75.91666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.31667,-69.83334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.86666,-73.9,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.55,-75.91666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.48333,-73.15,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.75,-71.55,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.98333,-74.61667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.66667,-72.25,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.5,-74.16666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.5,-74.16666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.05,-65.33334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.21667,-77,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.98333,-72.83334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,45.58333,-70.93333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.95,-71.01667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.03333,-72.58334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.78333,-76.55,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.83333,-76.15,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.81667,-76.65,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.85,-71.91666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.61666,-73.3,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.95,-74.71667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.98333,-72.83334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.246349,-62.217118,2,BG,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.16667,-75.4,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.75,-71.75,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,50.11666,-77.16666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.31667,-69.83334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.71667,-71.83334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.01667,-74.2,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.71667,-71.83334,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.01667,-74.2,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.01667,-74.2,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.5,-69.5,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,47.58333,-69.18333,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,46.9,-76,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.95,-70.01667,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,48.91667,-66.91666,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
Picea mariana,Quebec,49.25,-75.7,PGRC,G,,Y,G5,N5,,449,39,410,Spruce,NA,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,2,241,9,420,14,406,Picea mariana (Mill.) Britton et al.
