SPECIES,ECO_NAME,latitude,longitude,GARDEN_CODE,INSTITUTION,INFRASPECIFIC_COLLECTIONS_ASSIGNED,FINEST_TAXON_RESOLUTION,ROUNDED_G_RANK,ROUNDED_N_RANK,COSEWIC_DESC,total_accessions_sp,garden_accessions_sp,genebank_accessions_sp,PRIMARY_ASSOCIATED_CROP_COMMON_NAME,UNABLE_TO_ASSIGN_GEO_DISTR,FINEST_TAXON_RESOLUTION.y,CWR,WUS,NATIVE,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_1,PRIMARY_ASSOCIATED_CROP_TYPE_GENERAL_2,SECONDARY_ASSOCIATED_CROP_TYPE_GENERAL,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_1,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_2,PRIMARY_CROP_OR_WUS_USE_SPECIFIC_3,SECONDARY_CROP_OR_WUS_USE_1,TIER,GENEPOOL,CATEGORY,total_CWRs_in_ecoregion,endemic_CWRs_in_ecoregion,total_WUS_in_ecoregion,endemic_WUS_in_ecoregion,total_accessions_w_finest_taxon_res,garden_accessions_w_finest_taxon_res,genebank_accessions_w_finest_taxon_res
Abies balsamea,Northern Appalachian / Acadian,45.4,-65.48333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.4,-62.65,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.26667,-63.03333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.16667,-66.16666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.66667,-65.16666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.13334,-65.15,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.01667,-66.36667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.68333,-64.86667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.01667,-66.36667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.96667,-66.33334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,44.91667,-62.46667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.08333,-62.38334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.93333,-65.35,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.4,-65.48333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,48.7,-66.01667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.63334,-62.06667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,44.83333,-64.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.4,-65.48333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,44.83333,-64.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.41667,-60.76667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,48.33333,-65.66666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.68333,-62,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.43333,-65.53333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,48.56667,-65.56667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.01667,-66.36667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.3,-65.71667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.41667,-65.43333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.41667,-63.3,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.4,-65.48333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,44.01667,-65.93333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,44.83333,-64.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,48.25,-65.41666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.66667,-62.03333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.33333,-70.9,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.66667,-65.3,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.1,-65.2,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,44.75,-65.46667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.68333,-62.06667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,44.5,-65.83334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.13334,-65.15,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.01667,-66.36667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.33333,-70.91666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.91667,-67.13333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.66073,-72.340952,2,BG,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.68333,-62.03333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.3,-63.35,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.21667,-69.63333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.51667,-62.38334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.56667,-62.43333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.13334,-65.15,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.41667,-65.43333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.45,-62.65,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.43333,-71.3,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.01667,-66.36667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.41667,-65.43333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.53333,-62.41667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.35,-67.15,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,48.7,-66.85,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.01667,-66.36667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.4,-65.48333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.45,-62.88334,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,44.5,-65.66666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.4,-65.48333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.4,-65.48333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.5,-67.05,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.56667,-69,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.31667,-68.68333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,46.01667,-66.36667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.4,-65.48333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,44.58333,-65.66666,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.6,-63.9,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,45.41667,-65.43333,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Appalachian / Acadian,47.68333,-67.95,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,115,6,219,7,181,41,140
Abies balsamea,Northern Tallgrass Prairie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,54,0,92,0,181,41,140
Abies balsamea,St. Lawrence - Champlain Valley,45.41667,-75.56667,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,107,2,210,6,181,41,140
Abies balsamea,St. Lawrence - Champlain Valley,46.06667,-73.5,PGRC,G,,Y,G5,N5,,239,96,143,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,107,2,210,6,181,41,140
Abies balsamea,Superior Mixed Forest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fir,,Y,Y,Y,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,64,0,128,0,181,41,140
Abies grandis,Canadian Rocky Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,90,2,197,3,15,2,13
Abies grandis,North Cascades,49.383333,-121.383333,3,BG,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,59,0,157,0,15,2,13
Abies grandis,North Cascades,49.266667,-122.166667,3,BG,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,59,0,157,0,15,2,13
Abies grandis,Okanagan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,93,5,203,17,15,2,13
Abies grandis,Pacific Northwest Coast,49.51667,-124.85,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,67,1,154,0,15,2,13
Abies grandis,Pacific Northwest Coast,49.18333,-124.7,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,67,1,154,0,15,2,13
Abies grandis,Pacific Northwest Coast,49.18333,-124.7,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,67,1,154,0,15,2,13
Abies grandis,Pacific Northwest Coast,49.53333,-124.8333,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,67,1,154,0,15,2,13
Abies grandis,Pacific Northwest Coast,49.03333,-123.6167,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,67,1,154,0,15,2,13
Abies grandis,Pacific Northwest Coast,49.63334,-124.75,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,67,1,154,0,15,2,13
Abies grandis,S.E. Alaska - B.C. Coastal Forest And Mountains,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,52,1,154,3,15,2,13
Abies grandis,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,49.16667,-123.8333,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,82,6,184,8,15,2,13
Abies grandis,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,49.11666,-123.6833,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,82,6,184,8,15,2,13
Abies grandis,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,49,-123.75,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,82,6,184,8,15,2,13
Abies grandis,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,49.63,-124.93,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,82,6,184,8,15,2,13
Abies grandis,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,49.05,-123.8333,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,82,6,184,8,15,2,13
Abies grandis,Willamette Valley - Puget Trough - Georgia Basin: Temperate Conifer Forests,48.75,-123.55,PGRC,G,,Y,G5,N5,,24,10,14,Fir,,Y,Y,N,Y,Forest Resources,,NA,Forest Resources,,,NA,2,NA,2,82,6,184,8,15,2,13
