ELEMENT_GLOBAL_ID,GLOBAL_UNIQUE_IDENTIFIER,ELEMENT_NATIONAL_ID,ELEMENT_CODE,CATEGORY,TAX_GROUP,GLOBAL_SCIENTIFIC_NAME,CLASSIFICATION_STATUS,GNAME_LEVEL,CONCEPT_REF_CODE,CONCEPT_REF_FULL,TAX_COM,GLOBAL_ENGL_NAME,GLOB_FR_NAME,GLOBAL_SYNONYMS,CA_NNAME_LEVEL,NATIONAL_SCIENTIFIC_NAME,NATIONAL_ENGL_NAME,NATIONAL_FR_NAME,NATIONAL_SYNONYMS,G_RANK,ROUNDED_G_RANK,G_RANK_CHANGE_DATE,G_RANK_REVIEW_DATE,N_RANK,ROUNDED_N_RANK,N_RANK_CHANGE_DATE,N_RANK_REVIEW_DATE,BCD_STYLE_N_RANK,SARA_STATUS,SARA_DATE,COSEWIC_ID,COSEWIC_DESC,COSEWIC_DATE,COSEWIC_SUMMARY,COSEWIC_NAME,GRANK_REASONS,CURRENT_CA_DISTRIBUTION,CURRENT_US_DISTRIBUTION
128992,2-128992,208528,PDAST4N140,Vascular Plant,Dicots,Helianthus petiolaris,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Prairie Sunflower,Hélianthe des prairies,,Species,Helianthus petiolaris,Prairie Sunflower,Hélianthe des prairies,,G5,G5,8/9/2002,5/16/2016,N4,N4,12/10/2017,12/10/2017,,,,,,,,,,"AB(S3), MB(S3), ON(SNA), SK(S4)","AR(SNR), AZ(SNR), CA(SNR), CO(SNR), CT(SNR), IA(S4), ID(SNR), IL(SNA), IN(SNR), KS(SNR), LA(SNR), MA(SNR), ME(SNR), MI(SNA), MN(SNR), MO(SNR), MT(S4), NC(SNA), ND(SNR), NE(SNR), NJ(SNR), NM(SNR), NV(SNR), NY(SNR), OH(SNR), OK(SNR), OR(SNR), PA(SNR), RI(SNA), SC(SNR), SD(SNR), TN(SNR), TX(SNR), UT(SNR), VA(SNA), VT(SNR), WA(SNR), WI(SNR), WV(SNR), WY(S4)"
134382,2-134382,247957,PDAST4N142,Vascular Plant,Dicots,Helianthus petiolaris ssp. petiolaris,Standard,Subspecies,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Prairie Sunflower,Hélianthe des prairies,Helianthus petiolaris var. petiolaris,Subspecies,Helianthus petiolaris ssp. petiolaris,Prairie Sunflower,Hélianthe des prairies,Helianthus petiolaris var. petiolaris,G5T5,T5,8/9/2002,5/16/2016,N5,N5,8/9/2002,10/6/2016,,,,,,,,,,"AB(S3), MB(S3), ON(SNA), SK(S4)","AR(SNR), CA(SNR), CO(SNR), CT(SNR), IA(SNR), ID(SNR), IL(SNR), IN(SNR), KS(SNR), KY(SNA), LA(SNR), MA(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MT(SNR), NC(SNA), ND(SNR), NE(SNR), NJ(SNA), NM(SNR), NV(SNR), NY(SNR), OH(SNR), OK(SNR), OR(SNR), PA(SNR), RI(SNA), SC(SNR), SD(SNR), TX(SNR), VA(SNA), VT(SNR), WA(SNR), WI(SNR), WV(SNR), WY(S4)"
157635,2-157635,221260,PDAST4N1G0,Vascular Plant,Dicots,Helianthus strumosus,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Pale-leaf Sunflower,Hélianthe scrofuleux,,Species,Helianthus strumosus,Pale-leaved Sunflower,Hélianthe scrofuleux,,G5,G5,2/9/1988,5/13/2016,N5,N5,8/9/2002,10/10/2016,,,,,,,,,,"ON(S5), QC(S2?)","AL(SNR), AR(SNR), CT(SNR), DC(SNR), DE(SH), FL(SNR), GA(SNR), IA(S5), IL(SNR), IN(SNR), KS(S2), KY(S4?), LA(SNR), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MS(SNR), NC(S4), ND(SNR), NH(SNR), NJ(S4), NY(S5), OH(SNR), OK(SNR), PA(SNR), RI(SNA), SC(SNR), TN(SNR), TX(SNR), VA(S5), VT(S2S3), WI(SNR), WV(S5)"
138458,2-138458,239918,PDAST4N1H0,Vascular Plant,Dicots,Helianthus tuberosus,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Jerusalem Artichoke,Topinambour,,Species,Helianthus tuberosus,Jerusalem Artichoke,Topinambour,,G5,G5,5/16/1984,7/25/2016,N3N4,N3,10/10/2016,10/10/2016,,,,,,,,,,"BC(SNA), MB(S3S4), NB(SNA), NS(SNA), ON(SU), ON(SU), PE(SNA), QC(SNA), SK(S2)","AL(SNR), AR(SNR), CO(SNA), CT(SNR), DC(SNR), DE(SNA), FL(SNR), GA(SNR), GS(P1), IA(S5), ID(SNR), IL(SNR), IN(SNR), KS(SNR), KY(S5), LA(SNA), MA(SNR), MD(SNR), ME(SNA), MI(SNR), MN(SNR), MO(SNR), MS(SNR), NC(SNA), ND(SNR), NE(SNR), NH(SNR), NJ(S4), NY(SNR), OH(SNR), OK(SNR), PA(SNA), RI(SNA), SC(SNR), SD(SNR), TN(SNR), TX(SNR), UT(SNR), VA(S5), VT(SNR), WA(SNR), WI(SNR), WV(S5), WY(S1?)"
145858,2-145858,205173,PDAST4N1P0,Vascular Plant,Dicots,Helianthus x laetiflorus,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",A hybrid between Helianthus pauciflorus ssp. pauciflorus and Helianthus tuberosus.,Hybrid Prairie Sunflower,Hélianthe à belles fleurs,,Species,Helianthus x laetiflorus,Beautiful Sunflower,Hélianthe à belles fleurs,,GNA,GNA,12/8/1992,5/13/2016,NNA,NNA,10/31/2003,9/15/2016,HYB,,,,,,,,,"AB(SNA), NB(SNA), NF(SNA), NS(SNA), ON(SNA), PE(SNA), QC(SNA)","AL(SNA), CT(SNA), GA(SNR), IA(SNA), IL(SNA), IN(SNA), KS(S2), MA(SNR), MD(SNA), ME(SNA), MI(SNA), MN(SNA), MO(SNA), NC(SNA), NE(SNA), NH(SNA), NJ(SNA), NM(SNA), NY(SNA), OH(SNA), OK(SNA), OR(SNA), PA(SNA), RI(SNA), SC(SNA), TN(SNA), TX(SNA), VA(SNA), VT(SNA), WI(SNA), WV(S4)"
139324,2-139324,201953,PDAPI15040,Vascular Plant,Dicots,Heracleum maximum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",The name Heracleum lanatum is used for this species in some references. LEM 2Dec94.,Cow-parsnip,Berce laineuse,"Heracleum lanatum, Heracleum sphondylium ssp. montanum, Heracleum sphondylium var. lanatum",Species,Heracleum maximum,American Cow Parsnip,Berce laineuse;  Berce très grande,"Heracleum lanatum, Heracleum sphondylium ssp. montanum, Heracleum sphondylium var. lanatum",G5,G5,10/28/1992,5/16/2016,N5,N5,1/31/2010,9/5/2017,,,,,,,,,,"AB(S5), BC(S5), LB(S3S4), MB(S4S5), NB(S5), NF(S5), NS(S5), NT(S4), ON(S5), PE(S4), QC(S5), SK(S4), YT(S4)","AK(SNR), AZ(SNR), CA(SNR), CO(SNR), CT(SNR), DE(S3), GA(S1), GS(P2), IA(S5), ID(SNR), IL(SNR), IN(SNR), KS(S1), KY(SH), MA(SNR), MD(S3), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MT(S4), NC(S3), ND(SNR), NE(SNR), NH(SNR), NJ(S4), NM(SNR), NV(SNR), NY(S4), OH(SNR), OR(SNR), PA(S4), RI(SNR), SD(SNR), TN(S2), TV(SNR), UT(SNR), VA(S5), VT(SNR), WA(SNR), WI(SNR), WV(S4), WY(S4)"
153914,2-153914,193858,PDSAX0E080,Vascular Plant,Dicots,Heuchera chlorantha,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Green-flower Alumroot,Heuchère à fleurs vertes,,Species,Heuchera chlorantha,Green-flowered Alumroot,Heuchère à fleurs vertes,,G4G5,G4,1/6/1992,1/6/1992,N4,N4,11/9/2019,11/9/2019,,,,,,,,,,BC(S4),"CA(SNR), ID(SNR), OR(SNR), WA(SNR)"
961424,2-961424,961425,PDROS0V040,Vascular Plant,Dicots,Holodiscus discolor,Provisional,Species,B14FNA09HQUS,"Flora of North America Editorial Committee. 2014b. Flora of North America North of Mexico. Vol. 9. Magnoliophyta: Picramniaceae to Rosaceae. Oxford University Press, New York. xxiv + 713 pp.","FNA (vol. 9, 2014) includes Holodiscus dumosus (= H. discolor var. dumosus) as a variety of H. discolor. Therefore according to FNA, Kartesz's (1994) H. discolor is equivalent to FNA's H. discolor var. discolor. This represents the full species record.",Oceanspray,Holodisque discolore,,Species,Holodiscus discolor,Oceanspray,Holodisque discolore,,G5,G5,3/29/2016,3/29/2016,N5,N5,3/29/2016,9/21/2017,,,,,,,,,,BC(S5),"AZ(SNR), CA(SNR), CO(SNR), ID(SNR), MT(SNR), NM(SNR), NV(SNR), OR(SNR), TX(SNR), UT(SNR), WA(SNR), WY(S3)"
155004,2-155004,217056,PDROS0V020,Vascular Plant,Dicots,Holodiscus discolor,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.","FNA (vol. 9, 2014) includes Holodiscus dumosus (= H. discolor var. dumosus) as a variety of H. discolor. Therefore according to FNA, Kartesz's (1994) H. discolor is equivalent to FNA's H. discolor var. discolor.",Cream-bush Oceanspray,Holodisque discolore,Holodiscus discolor var. discolor,Variety,Holodiscus discolor var. discolor,Oceanspray,Holodisque discolore,Holodiscus discolor,G5,G5,10/1/1987,5/13/2016,N5,N5,3/29/2016,3/29/2016,,,,,,,,,,BC(S5),"AZ(SNR), CA(SNR), ID(SNR), MT(S5), NV(SNR), OR(SNR), TX(SNR), UT(SNR), WA(SNR), WY(SNR)"
130614,2-130614,225222,PDCAR0D010,Vascular Plant,Dicots,Honckenya peploides,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Seabeach Sandwort,Honckénye faux-pourpier,"Arenaria peploides, Honkenya peploides",Species,Honckenya peploides,Seabeach Sandwort,Honckénye faux-pourpier,"Arenaria peploides, Honkenya peploides",G5,G5,5/16/1984,7/13/2015,N5,N5,4/1/2014,11/3/2017,,,,,,,,,,"BC(S5), LB(S4S5), MB(S2?), NB(S4), NF(S5), NS(S5), NT(SNR), NU(SU), ON(S4), PE(S2S3), QC(SNR), YT(S3)","AK(SNR), CT(S3), DE(SH), MA(SNR), MD(S1), ME(SNR), NH(SNR), NJ(SNR), NY(SNR), OR(SNR), RI(SNR), SD(SNR), VA(SH), WA(SNR)"
144167,2-144167,195687,PDCAR0D014,Vascular Plant,Dicots,Honckenya peploides ssp. diffusa,Standard,Subspecies,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",Also in arctic Eurasia (Flora of North America Editorial Committee 2005).,Northern Seabeach Sandwort,Honckénye diffuse,,Subspecies,Honckenya peploides ssp. diffusa,Northern Seabeach Sandwort,Honckénye diffuse,,G5T5,T5,7/11/2006,7/27/2016,N4N5,N4,10/13/2015,10/13/2015,,,,,,,,,,"LB(S3), MB(S2?), NF(SNR), NT(SNR), NU(SNR), ON(S4), QC(S4), YT(S3)",AK(SNR)
137622,2-137622,245359,PDCAR0D015,Vascular Plant,Dicots,Honckenya peploides ssp. major,Standard,Subspecies,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Western Seabeach Sandwort,Grande honckénye,,Subspecies,Honckenya peploides ssp. major,Western Seabeach Sandwort,Grande honckénye,,G5T5,T5,5/13/2016,5/13/2016,N5,N5,4/2/2014,10/16/2019,,,,,,,,,,BC(S5),"AK(SNR), OR(SNR), WA(SNR)"
135630,2-135630,248062,PDCAR0D013,Vascular Plant,Dicots,Honckenya peploides ssp. robusta,Standard,Subspecies,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Eastern Seabeach Sandwort,Honckénye robuste,Honckenya peploides var. robusta,Subspecies,Honckenya peploides ssp. robusta,Eastern Seabeach Sandwort,Honckénye robuste,Honckenya peploides var. robusta,G5T5,T5,7/13/2015,7/13/2015,N5,N5,4/2/2014,4/2/2014,,,,,,,,,,"LB(S3), NB(S4), NF(S5), NS(S5), NU(SNR), PE(S2S3), QC(S3S4)","CT(SNR), DE(SH), MA(SNR), MD(SNR), ME(SNR), NH(SX), NJ(S1), NY(S3), RI(S2), SD(SNR), VA(SH)"
148734,2-148734,221451,PMPOA38020,Vascular Plant,Monocots,Hordeum brachyantherum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Meadow Barley,Orge des prés,,Species,Hordeum brachyantherum,Meadow Barley,Orge des prés,,G5,G5,5/16/1984,4/13/2016,N5,N5,6/1/2011,11/22/2016,,,,,,,,,,"AB(S3), BC(S5), LB(S1S2), NF(S2), NS(S1), QC(SNR), SK(S1), YT(SNA)","AK(SNR), AZ(SNR), CA(SNR), CO(SNR), DE(SNA), GA(SNR), ID(SNR), IL(SNA), IN(SNR), ME(SNR), MO(SNR), MS(SNR), MT(S4), NH(SNR), NJ(SNR), NM(SNR), NV(SNR), NY(SNA), OR(SNR), PA(SNR), TX(SNR), UT(SNR), WA(SNR), WY(S4)"
139807,2-139807,237481,PMPOA38040,Vascular Plant,Monocots,Hordeum depressum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Dwarf Barley,Orge basse,,Species,Hordeum depressum,Low Barley,Orge basse,,G5,G5,2/24/1988,2/24/1988,NNA,NNA,9/8/2002,4/26/2016,NE,,,,,,,,,BC(SNA),"CA(SNR), ID(SNR), OR(SNR), WA(SNR)"
159541,2-159541,193884,PMPOA38070,Vascular Plant,Monocots,Hordeum jubatum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Foxtail Barley,Orge queue-d'écureuil,,Species,Hordeum jubatum,Foxtail Barley,Orge queue-d'écureuil,,G5,G5,5/16/1984,3/8/2016,N5,N5,9/8/2002,3/8/2016,,,,,,,,,,"AB(S5), BC(S5), LB(S2S3), MB(S5), NB(S5), NF(S2S3), NS(S5), NT(S4), NU(S4), ON(S5?), ON(S5?), PE(S4), QC(SNR), SK(S5), YT(S5)","AK(SNR), AZ(SNR), CA(SNR), CO(SNR), CT(SNR), DC(SNR), DE(SNA), IA(S5), ID(SNR), IL(S4S5), IN(SNR), KS(SNR), KY(SNA), MA(SNR), MD(SNR), ME(SNR), MI(SNA), MN(SNR), MO(SNR), MS(SNR), MT(S5), NC(SNA), ND(SNR), NE(SNR), NH(SNR), NJ(SNR), NM(SNR), NV(SNR), NY(SNR), OH(SNR), OK(SNR), OR(SNR), PA(SNR), RI(SNR), SC(SNR), SD(SNR), TN(SNR), TV(SNR), TX(SNR), UT(SNR), VA(S1), VT(SNR), WA(SNR), WI(SNR), WV(SNA), WY(S5)"
154666,2-154666,243623,PMPOA380B0,Vascular Plant,Monocots,Hordeum pusillum,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Little Barley,Orge naine,Critesion pusillum,Species,Hordeum pusillum,Little Barley,Orge naine,Critesion pusillum,G5,G5,5/16/1984,4/28/2016,NH,NH,4/28/2016,4/28/2016,,,,507,DD - Data Deficient  (DD) / Données insuffisantes (DI),4/1/1993,Status history: Species considered in April 1993 and placed in the Data Deficient category.,,,"AB(SH), ON(SNA)","AL(SNR), AR(SNR), AZ(SNR), CO(SNR), CT(SNR), DC(SNR), DE(S5), FL(SNR), GA(SNR), GS(P1), IA(SNA), ID(SNR), IL(S5), IN(SNR), KS(SNR), KY(SNA), LA(SNR), MD(SNR), ME(SNR), MI(SNA), MN(SNR), MO(SNR), MS(SNR), MT(S4), NC(S5), ND(S3), NE(SNR), NJ(SNA), NM(SNR), NV(SNR), NY(SNR), OH(SNR), OK(SNR), OR(SNR), PA(SH), SC(SNR), SD(SNR), TN(SNR), TX(SNR), UT(SNR), VA(S5), WA(SNR), WV(SH), WY(S3)"
137081,2-137081,209154,PDFAB2A0D0,Vascular Plant,Dicots,Lotus formosissimus,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Seaside Trefoil,Lotier splendide,Hosackia gracilis,Species,Hosackia gracilis,Seaside Bird's-foot Lotus,Lotier splendide,Lotus formosissimus,G4,G4,2/7/2005,2/7/2005,N2,N2,10/18/2019,10/18/2019,,Endangered/En voie de disparition,6/5/2003,12,E - Endangered (E) / En voie de disparition (VD),11/26/2010,"Reason for designation: This showy perennial has a highly restricted range limited to a few sites of vernal pools and areas of seepage in Garry Oak ecosystems of southeastern Vancouver Island. Its small populations appear stable but are under continued threat from loss of habitat resulting from succession by woody species, spread of invasive plant species, and grazing by introduced rabbits.

Status history: Designated Endangered in April 1996. Status re-examined and confirmed in May 2000 and November 2010.",Lotus formosissimus,"This species is known from the west coast of Canada and the United States.  More specifically, this species is known from southeastern Vancouver Island, British Columbia, Canada south on the western side of the Cascade Mountains from Washington to Oregon and west of the Sierra Nevada to San Luis Obispo County.  In the North Coast of California, biologists have been monitoring this species because it is the host plant for the lotis blue butterfly (<i>Lycaides idas lotis)</i>, which is federally endangered.   This species is also endangered in Canada.  Overall, there are numerous localities of this species long the northern and central coasts of California, however, field boatnists have reported that this species is not very common and it's habitat is threatened by development (Ward and Bittman 2004).",BC(S2),"CA(S3), OR(SNR), WA(SNR)"
138528,2-138528,208697,PDFAB2A100,Vascular Plant,Dicots,Lotus pinnatus,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Bog Bird's-foot-trefoil,Lotier à feuilles pennées,Hosackia pinnata,Species,Hosackia pinnata,Bog Bird's-foot Trefoil,Lotier à feuilles pennées,Lotus pinnatus,G4G5,G4,3/9/2001,3/9/2001,N2?,N2,10/21/2019,10/21/2019,,Endangered/En voie de disparition,7/14/2005,813,E - Endangered (E) / En voie de disparition (VD),5/1/2004,"Reason for designation: Few small fragmented populations that are geographically restricted and found within wetland meadows of limited occurrence and considerably disjunct from the main range of the species in the Northwestern United States. Populations are at risk from continued habitat loss and encroachment of invasive species and from recreational off-road vehicular activities with the likelihood of significant losses due to planned commercial development of habitat supporting the only sizeable remaining population.

Status history: Designated Endangered in May 2004.",Lotus pinnatus,"Lotus pinnatus ranges from central California (600-1700 meters) to Idaho and southern British Columbia, occurring in wet or moist open areas such as meadows, bogs, and ditches.",BC(S2?),"CA(SNR), ID(SNR), OR(SNR), WA(SNR)"
152057,2-152057,196969,PDCNB0B020,Vascular Plant,Dicots,Humulus lupulus,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Common Hop,Houblon commun,,Species,Humulus lupulus,Common Hop,Houblon commun,,G5,G5,5/16/1984,5/13/2016,N5,N5,8/9/2002,10/7/2016,,,,,,,,,,"AB(SU), BC(SNA), MB(S4), NB(SU), NF(S1), NS(SU), ON(SU), ON(SU), PE(SNR), QC(SNR), SK(S5)","AL(SNR), AR(SNR), AZ(SNR), CA(SNR), CO(SNR), CT(SNR), DC(SNR), DE(SU), FL(SNR), GA(SNR), IA(SNA), ID(SNR), IL(S3S4), IN(SNR), KS(SNR), KY(SNA), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MO(SNR), MT(SNA), NC(SNR), ND(SNR), NE(SNR), NH(SNR), NJ(SNR), NM(SNR), NV(SNR), NY(SNA), OH(SNR), OK(SNA), PA(SNR), RI(SNR), SC(SNR), SD(SNR), TN(SNR), TX(SNR), UT(SNR), VA(S4), VT(SNR), WA(SNA), WI(SNR), WV(S4), WY(S3)"
157710,2-157710,245033,PDCNB0B021,Vascular Plant,Dicots,Humulus lupulus var. lupuloides,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",Includes Humulus americanus (FNA 1997).,American Hop,Houblon lupuloïde,Humulus americanus,Variety,Humulus lupulus var. lupuloides,American Hop,Houblon lupuloïde,Humulus americanus,G5T5,T5,5/16/1991,7/14/2016,N5,N5,8/9/2002,1/10/2018,,,,,,,,,Widespread and common.,"AB(SU), MB(S4), NB(S2?), NF(S1), NS(S1?), ON(SU), PE(SU), QC(SU), SK(S3)","CT(SNR), DE(SNR), IA(SNR), ID(SNR), IL(SNR), IN(SNR), KS(SNR), KY(S3?), MA(SNR), MD(SNR), ME(SNR), MI(SNR), MN(SNR), MT(SNR), NC(S1?), ND(SNR), NE(SNR), NH(SNR), NJ(S3S4), NY(S3?), OH(SNR), PA(SNR), RI(SNR), SD(SNR), TN(SNR), UT(SNR), VA(S4), VT(SNR), WA(SNR), WI(SNR), WV(S4), WY(SNR)"
159510,2-159510,205765,PDCNB0B022,Vascular Plant,Dicots,Humulus lupulus var. lupulus,Standard,Variety,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Common Hop,Houblon commun,Humulus lupulus,Variety,Humulus lupulus var. lupulus,Common Hop,Houblon commun,Humulus lupulus,G5TNR,TNR,3/16/1993,,NNA,NNA,1/18/1995,10/10/2016,NE,,,,,,,,,"BC(SNA), MB(SNA), NB(SNA), NF(SNA), NS(SNA), ON(SNA), PE(SNA), QC(SNA)","CA(SNA), CT(SNA), DE(SNA), IL(SNA), KY(SNA), MA(SNR), MD(SNA), MI(SNA), MO(SNA), NC(SNA), NH(SNA), NJ(SNA), NY(SNA), PA(SNA), VA(SNA), VT(SNA), WI(SNA), WV(SNA)"
154365,2-154365,207761,PDJUG02030,Vascular Plant,Dicots,Juglans cinerea,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Butternut,Noyer cendré,,Species,Juglans cinerea,Butternut,Noyer cendré,,G3,G3,12/20/2019,12/20/2019,N2,N2,11/19/2017,11/19/2017,,Endangered/En voie de disparition,7/14/2005,793,E - Endangered (E) / En voie de disparition (VD),4/28/2017,"Reason for designation: This widespread early-successional tree of the Eastern Deciduous Forest occurs throughout southern Ontario and Québec, and locally in New Brunswick. The species was formerly a significant source of wood for cabinetry and instrument making and continues to hold cultural significance for some Indigenous communities in eastern Canada. The fungal disease Butternut Canker has infected almost all Canadian trees, is causing rapid mortality, and is projected to cause a near 100% decline from the pre–canker population of this species within one generation. There is evidence that some trees may be showing resistance. Ornamental introductions in Manitoba, Nova Scotia, and Prince Edward Island are not included in the assessment.

Status history: Designated Endangered in November 2003. Status re-examined and confirmed in April 2017.",,"<i>Juglans cinerea </i>occurs infrequently in forest stands throughout most of the eastern United States and Canada. The abundance and condition are both in decline due to butternut canker disease, with no known remedy. Even with the canker evident and widespread, there are a large number of occurrences persisting and resistant trees, though rare, are found in many areas of the range. Declines are estimated at 44% rangewide. A number of measures are taking place to halt extinction: locating resistant butternut, collecting seed for germplasm, and hybridizing with the Japanese walnut<i> </i>(<i>Juglans ailantifolia). </i>Reintroductions are in consideration in areas where there may be disease resistance.","MB(SNA), NB(S1), NS(SNA), ON(S2?), PE(SNA), QC(S1)","AL(S1), AR(S3), CT(SNR), DC(S1), DE(S3), GA(S2), GS(P2), IA(SU), IL(S2), IN(S2), KY(S2S3), MA(S4?), MD(S2S3), ME(SU), MI(S3), MN(S1), MO(SU), MS(S2), NC(S2S3), NE(S1), NH(S3), NJ(S1?), NY(S4), OH(S4), PA(S4), SC(S2), TN(S3), TV(SNR), VA(S3?), VT(S3?), VT(S3?), WA(SNA), WI(S2S3), WV(S2)"
141124,2-141124,236895,PDJUG02080,Vascular Plant,Dicots,Juglans nigra,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Black Walnut,Noyer noir,,Species,Juglans nigra,Black Walnut,Noyer noir,,G5,G5,6/6/1984,6/6/1984,N4?,N4,9/7/2017,9/7/2017,,,,,,,,,,"MB(SNA), ON(S4?), QC(SNA)","AL(S3S4), AR(SNR), CT(SU), DC(S5), DE(S5), FL(SNR), GA(SNR), GS(P3P4), IA(S5), IL(S5), IN(SNR), KS(SNR), KY(S5), LA(SNR), MA(SNA), MD(SNR), ME(SNA), MI(SNR), MN(SNR), MO(SNR), MS(SNR), NC(S4), ND(SNR), NE(SNR), NH(SNR), NJ(S4), NY(S5), OH(SNR), OK(SNR), PA(S5), RI(SNA), SC(SNR), SD(S4?), TN(SNR), TX(SNR), UT(SNR), VA(S5), VT(SNR), WI(SNR), WV(S5), WY(SNR)"
152028,2-152028,221510,PGCUP05030,Vascular Plant,Conifers,Juniperus communis,Standard,Species,B94KAR01HQUS,"Kartesz, J.T. 1994. A synonymized checklist of the vascular flora of the United States, Canada, and Greenland. 2nd edition. 2 vols. Timber Press, Portland, OR.",,Ground Juniper,Genévrier commun,,Species,Juniperus communis,Common Juniper,Genévrier commun,,G5,G5,9/6/1983,2/5/2016,N5,N5,12/29/1995,2/5/2016,,,,,,,,,"Throughout western United States and Canada, usually on rocky or sandy wooded hillsides.","AB(S5), BC(S5), LB(S4S5), MB(S5), NB(S5), NF(S5), NS(S5), NT(S5), NU(S3S4), ON(S5), PE(S3S4), QC(SNR), SK(S4), YT(S5)","AK(SNR), AL(S1), AZ(SNR), CA(SNR), CO(SNR), CT(SNR), DE(SNA), GA(S1), IA(S3), ID(SNR), IL(S2), IN(S3), KY(SNR), LA(SNR), MA(SNR), MD(SH), ME(SNR), MI(SNR), MN(SNR), MT(S5), NC(S1), ND(SNR), NE(S1), NH(SNR), NJ(SNR), NM(SNR), NV(SNR), NY(SNR), OH(S2), OR(SNR), PA(S1S2), RI(SNR), SC(SNR), SD(SNR), TV(SNR), UT(SNR), VA(S1), VT(S5), WA(SNR), WI(SNR), WV(S2), WY(S5)"
